,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
MELK family kinases,-2.859624290315268,-3.022211473690496,1.5614828330937582,-0.23696761563842372,-0.42209019211385845,0.8408910653122602,-0.861594996329893,1.8956431372047842
MIA family,1.3386657313491053,-1.4479258712600676,0.2823275100395429,-0.20786848437078237,-0.7486069638480491,0.24731513625312743,0.1678035052822224,-0.46345835004333025
MIF family,2.5878110739399505,-2.94716173744411,0.24616360319643416,-0.5206208078763611,0.11037349308469563,0.8067950490432668,1.4114816795218847,-1.4475978677276924
MIF4G domain containing proteins,-1.758793696277288,0.34112052850856084,0.28353172802759297,0.5381148354439831,-0.4170715062941105,-0.2764197731224891,0.35428139345176934,0.5820920736404624
MINDY deubiquitinases,0.41970832900123767,1.475082791474042,-0.609259220217557,-0.9479794291293527,-0.17257335569150067,-0.13599710315180422,-0.657198584447095,-0.3648350452502994
MIS12 kinetochore complex,-2.52117497911143,-0.2631420885890716,-0.5126961338761414,1.0810057761810294,-0.5609417200079545,0.06967029062296791,1.1520345222800779,-0.12139161568316906
MJD deubiquinating enzymes,-0.9577703869459003,-0.5648327234566358,-0.02744489356344755,-0.4151232118355691,0.5176890302951476,-0.15417289001713488,-0.6997658410133633,0.09905211069096712
MKS complex,-0.4837960249112039,2.814570047358794,-0.9014043063363486,-1.4222104883719984,-0.549794130286211,-0.5456991599483308,-0.05096782399693769,-0.7239556099253347
MMB complex subunits,-3.17262073889017,-3.5156155507121087,2.2409598455603557,0.3308242504609135,0.5921565085348058,-0.3040824391480523,-0.3515454116420228,0.38789443633086756
MOB kinase activators,-1.8050381544887835,-0.11927633950421998,-1.5281179474275366,0.7765269951643973,0.03235390383491392,-0.26911369991131256,-0.56539450483002,-0.4602316073327385
MPP10 subcomplex,-0.8041381481923785,-1.4041167405388164,-0.1657456555890051,1.9619422914226867,-0.5244626734265666,0.2341949751020914,0.365950364183478,-1.7544410852234553
MRH domain containing ,-0.8587473049173512,-0.1855673138368238,-1.8108646750588975,-1.0582616763498363,0.3478290713813403,-0.49085488275003375,0.6241841219888676,-1.0240615426162587
MRN complex,-2.3693687501569576,0.9490524744912259,-1.0372543630352025,-0.7216795822686107,-0.1246406822714289,0.5380745691420529,0.730200069939671,0.22332140157142366
MSL histone acetyltransferase complex,-3.757755080516848,-0.17218836175355104,0.49522573662045144,0.6747024271886863,0.564667851340435,-0.21178421553580656,0.3565237649320793,-0.22499527126406532
MTOR complex 1,3.120554528010997,0.8074240438086243,-0.8622582143407339,2.076078895370179,-1.985431593964131,-0.7667995218518905,-1.271736332687445,1.1471440777847446
MTOR complex 2,-0.09950267745036355,0.642837262950421,0.47045501311473137,0.3798328546697327,-0.8788379588667053,0.05396534329281401,-0.4428772709453837,-0.3207014937149942
MX dynamin like GTPase family,-2.647052897239415,-1.9623405039378143,-0.9307869092632142,0.4961600982363142,1.3207144444114067,-0.86421517324656,-0.0381436606868694,-0.7129453576960291
MYST type domain containing lysine acetyltransferases,-2.5742283274468765,2.1485812112984375,0.6445840628866722,0.3381525784103496,-0.5181909385414742,-1.0579407083862724,-0.4682534172574331,-0.9618007955421204
Macro domain containing,-1.004679758879005,-1.093734318311882,-0.33829135585281783,-0.6321658374241105,-0.01206496871683082,-0.01053447879106738,0.7071006173041863,-0.25332027735853335
Maestro heat like repeat containing,0.5089436677582916,0.3372535158980128,2.239547719855946,-1.3516311016782536,-0.8155516197770418,-0.3495927146017922,0.07197013193330916,0.25930753791504974
Major cadherins,-0.8109859390523387,-0.11170957377110774,-0.5705660074617888,0.7877108158508889,0.036604977287031125,-0.7483797563935223,-0.773971124690956,-0.4671502209184126
Malate dehydrogenases,2.4358798763023626,0.9726033060256373,0.7040755163706595,1.8273342670673587,-1.609775375098741,0.7131536333598322,0.408443327562555,0.2077508439282891
Mannosidases alpha class 1,-1.0145798545792228,-0.838653883837093,-2.089758793981691,-1.503510103435896,0.8183966045608759,-0.011106735588767578,0.5360192928521347,-0.030042929691955378
Mannosidases alpha class 2,-1.232856121943558,-1.2002493794954014,-0.32322715515574124,-0.20711392046381777,1.3497023463250395,-0.4521158673825454,0.011839273475396705,-1.1599125468641323
Mannosidases endo-alpha,1.068587258339363,-0.055747530014433985,-1.1505791704394355,-2.061055685803982,0.3363317815396936,2.040159111677846,0.39260316460745265,-0.492570237828401
Mannosidases type beta,-0.6481715893105879,1.0182761106935947,-2.6698854548746533,-1.166746312522463,0.4574131078120424,-0.20650748922970746,0.029245141376488752,-0.7858147465648886
Mannosyl-glycoprotein N-acetylglucosaminyltransferases,0.01832581747851144,-0.2701479053910922,1.398466826876343,-0.6761413317214161,0.956782418985829,0.13981314596041744,-0.07347392438565041,0.5421249114327623
Mariner transposase derived genes,-0.16053257368061633,2.624908627028036,-0.4275559553345161,-0.6428776562119862,-0.665503585625795,-0.22725320742168106,-0.052611467083218434,-1.051557859555065
Matrilins,1.267682213126517,1.0598588783137106,-0.18250691713114114,-0.3702735462425314,0.6016709832408487,-0.8916131331848239,-0.7382595286955906,0.3574366157001885
Mediator complex,-1.869837171593118,0.6069212285179205,-0.13771466576812988,0.05763476742109174,-0.38270979596207155,0.26331064299796164,0.19312617180782832,-0.20253503143097784
Melanin concentrating hormone receptors,1.094119258803086,0.8470533260626452,1.0601995680850997,0.8503864856717296,1.4078499635460526,0.6803458653298161,-0.8381961789177431,-0.664607421140955
Melanocortin receptors,1.6358524319997851,-0.7098985897904309,0.823960748762656,-0.7544214220894444,0.06284655978782817,0.37092438338796296,0.2647505154191033,-0.5344656702009698
Melatonin receptors,2.9991600627562347,-1.9869089560317,0.8375348451297883,-1.4776541001458767,-0.5127699189502539,-0.019415696411922347,2.5970911937765555,0.042391484723848155
Membrane Attack complex,2.8732962527986174,-2.068107837592623,-0.23688271576173656,-1.4486239548195032,0.33111113802829195,-0.8653309992038793,2.1244408753918913,0.2632088780770819
Membrane associated collagens with interrupted triple helices,0.6121198098537165,0.36809846041563027,-0.05989454284095122,-0.8293349923698256,-0.2735869193217755,-0.22107069340892818,-0.8436880363532294,-0.34958461886558495
Membrane associated progesterone receptor family,2.171210347302624,1.0145894989663138,-1.8038479852706497,-1.3541745061535384,-0.3835019408860122,0.430507446833565,0.6728523750425885,-0.2576812521081783
Membrane associated ring-CH-type fingers,-0.7263293127514424,0.6499488160663986,0.7659275043165089,0.2903241967761807,0.16785389134273004,0.3407030609728422,-0.15941155496986006,0.16391878700961382
Membrane bound O-acyltransferase family,0.9973170705123146,0.5170866533672308,-0.4039397390691373,-0.2306854668712719,0.1781272365910003,0.1615136090952817,-0.31228019632949355,-0.9139257349927654
Membrane spanning 4-domains,-0.17315656578040411,-1.7509732638652147,-0.069696260688933,-0.30726961860719243,0.40055086887019287,0.01705842914493242,0.2680203173705145,0.6856778119474379
Membrane-bound methyltransferase family,-0.24637180855059607,-0.09264290694999278,-0.2822558338472978,-1.3075313268894995,-0.5595773098480947,-1.778205714983827,0.40706926415058825,-0.4331040041073067
Metallo-beta-lactamase fold containing family,0.518946607434581,0.7510961492802497,-0.6129710241921701,-2.0183623745892123,-0.49608820270424675,3.1247283039702842,0.399166759515741,-0.2746960345050103
Metallothioneins,2.449038735603384,-1.3171130728071854,-0.7550263104504545,-1.2567066259786792,0.008451109935168436,1.2006035328416573,-0.06434969620776511,-0.31555391468378513
Metaxins,-0.9682558475488562,1.6531534889883979,0.025853778421551614,-0.9785466027641372,-1.1107025306154639,0.5953949950837991,0.4814570350383749,-0.009436809216803753
Methionine adenosyltransferase family,2.1648171341700984,-0.5241746841854116,0.2536793850450124,-1.5789221340413078,0.45449290806481,-1.0122579328515435,0.4790921447598012,-0.7637674467232474
Methyl-CpG binding domain containing,-3.017398141619564,0.31621374653562484,0.6039006619513082,-0.3103126111852095,-0.056165802960231326,-0.6560216868129066,0.6146204088914116,-1.0347040911484238
Methylcrotonyl-CoA carboxylase subunits,2.8020463992468168,-0.5757844593168293,-2.0566642926833163,-0.15932042089118034,-1.7318321169252624,1.0326756891703823,1.7182037485801311,-1.1124875203231257
Methyltransferases with unique structures,0.08671263019758375,-0.32988493561859356,-0.8754361617114992,-1.0295389066294274,-1.299006125926021,-0.6465188597383137,1.3583520730798129,-1.705632319472072
MiDAC complex subunits,-3.1765920237856866,-0.20604569645247983,-0.6191705211160848,0.020410833372201818,-0.9337834774543302,0.157420299129733,0.03346123104964278,0.4568802778557989
MicroRNA non-coding host genes,1.4157534213662633,-0.4789282943575235,0.69605641478301,1.018334847207649,0.3050014117754145,-0.8423956210097447,-0.35560012819807324,-0.42784750961411316
MicroRNA protein coding host genes,-0.3469355706752733,0.2843644147698993,-0.21152929982461363,0.13565045957410737,0.08843517703845485,-0.006279969190557512,-0.18836566428320053,-0.05156752822954752
Microsomal glutathione S-transferases,2.7319673073055317,-1.540304682519115,-1.5715093264455875,-0.2567829804575942,-1.275347946452527,0.7781043500266174,0.14348991015719037,0.8366092318279541
Microtubule affinity regulating kinases,-0.9388568205124398,1.7605886154984047,0.49429176276630593,0.7228352983905194,0.2638302121264811,-0.2798172390271711,-1.1351228174296555,0.4308563421580197
Microtubule associated protein RP/EB family ,-0.1319715946937189,1.6256582608009056,-0.3693230707427488,1.3572213288352557,0.9672166092426985,0.5622755114890078,0.560137837276457,0.4423697249953149
Microtubule associated serine/threonine kinase family,-0.44075667475830116,0.4927977292727026,0.8348748569437504,0.11528202692665976,0.5157390152049466,0.7266539479339609,-0.36871927165771906,0.1933997342659594
Minor histocompatibility antigens,-1.1607967920404132,-2.0098611659102414,-0.2561142909263592,0.010600626628365096,0.2722542686501833,-0.08299560621771182,0.15912955678714782,0.027055114737293353
Misc,0.1778446461072596,0.06858372844553075,0.2279537898401819,-0.12671539606052554,-0.04559886880137522,-0.08407509232778303,-0.025641114825110188,-0.10985484354766772
Mitochondrial RNase P complex,1.0765831621378534,-1.8538979401865896,-2.044355075271167,0.5598911925610572,-1.7151302680194007,0.4754344815228202,2.578781792699805,-0.7888480725579141
Mitochondrial complex I assembly complex,1.4808140406539352,0.8269549694433702,-0.5650429624370894,1.9200781218868235,-1.6145549346017098,1.2028625799319055,1.0505272895765587,-0.30280489487668233
Mitochondrial complex II: succinate dehydrogenase subunits,2.4003919593819925,-1.6881846962506553,-1.2406187017145065,1.913659102406771,-2.6138890885186643,1.7125860324052726,1.9917242742522194,0.8295873295597151
Mitochondrial complex III: ubiquinol-cytochrome c reductase complex subunits,2.888348620619755,-1.371561130417005,0.1450022753406598,3.251738437545917,-1.78303857956486,1.2425277873173288,0.8784687275782609,0.2169938925765585
Mitochondrial complex IV: cytochrome c oxidase subunits,1.8066985707495191,-0.6321657132098117,0.40271496391715705,1.8521466869418848,-1.4011522814243331,0.6476859443359281,0.05024336417413116,0.6095861889304025
Mitochondrial complex V: ATP synthase subunits,2.305555107370101,-1.4224629856662059,0.09532268333443034,3.009948656607519,-2.086790397724954,1.572325271887258,0.6644773448217093,0.08445931036248558
Mitochondrial contact site and cristae organizing system subunits,2.2146381323330835,1.30784917220688,0.03679078982866182,1.0611729947062054,-1.3690399610983766,1.4013697435336419,0.15730508366026255,0.029272051122234022
Mitochondrial iron-sulfur assembly components,1.0745077584048444,0.8133530458078078,0.18122146510925086,1.5560510843321538,-1.4649664614055296,0.22656812190599335,1.61596908614884,-0.2399665857808347
Mitochondrial nucleoid associated proteins,-0.14278228268967846,0.04965751851624006,0.32979264870989633,0.47495315463468296,-1.2882765816734014,0.3644509713857836,0.921268033069131,-0.6478430438414925
Mitochondrial respiratory chain complex assembly factors,1.24363822430841,0.06428924862387526,-0.2942456842265166,1.2442882701422588,-1.5667313482086613,1.2959697766000011,0.9039906435227385,-0.27413229463537647
Mitochondrial ribosomal proteins,0.951991475221283,-0.04697538801598572,-0.05576634030269113,1.9091338974174985,-2.219033202515991,1.073486444552507,0.9825177114635688,-0.1656738542048524
Mitochondrial sorting and assembly machinery complex,1.3888324835433838,0.5180984057870396,0.1658875122432915,3.1407631316938285,-3.2438681291692895,1.180358580795086,0.04827318920944603,-0.25790210728386526
Mitochondrial transcription initiation complex subunits,-0.9826470013523108,-0.08956019668920044,1.943962376759282,-0.8113130889070583,-1.659446587998995,0.2818827312067813,1.2488594662063905,0.06300929263731198
Mitochondrial translation release factor family,-1.1712268692898746,-0.09637606652577078,-0.04998972212661831,1.513878459699707,-1.654680761086998,1.1090226785312651,0.76199333915669,-0.3991096039904626
Mitochondrially encoded protein coding genes,4.722564466107892,-0.659917897590151,0.1850290826314089,2.0353128444200914,-1.6740047543079433,0.5709327511234185,-0.5498010111477993,0.5640838497181582
Mitofusin family,0.6453201041151431,0.6407269373917646,-0.052815506672636174,2.7637065124387674,-1.7674484440680522,0.1904112973969641,-1.1196741057866386,0.15585384936008354
Mitogen-activated protein kinase kinase kinase kinases,-1.7692233242066921,0.19376097367878603,-0.15254163699766426,0.7387205801225734,1.0507531777970758,-0.3553979374603476,0.07528493609012063,0.0032092884934474828
Mitogen-activated protein kinase kinase kinases,-0.9947463383589591,0.3050219676545639,-0.03047062722534296,0.10119340909565416,0.13303480187459274,-0.32824872207614425,-0.08162396446883172,-0.37177644389150666
Mitogen-activated protein kinase kinases,-0.11512375712435882,-1.0770388001260727,0.6876677052837287,1.7801481926340534,-0.17570820573274784,-0.12321397420137352,0.014896508069983742,-0.3081192669179776
Mitogen-activated protein kinases,-0.10191158312711979,1.0743252987242258,0.005444072604242878,0.19406145331952607,0.3469775123254562,0.9841078071633792,-0.36268716720303995,0.3455167984853404
Mucins,1.046649134720787,-1.2828059503650628,-0.4044026943558237,-0.5209992461056919,-0.5766774295674434,0.4116984674253661,-1.1716261617587485,0.06106055013419059
Multicopper ferroxidase family,0.2013671005020317,-1.1673787755829705,-0.846993018420433,0.1048925753623993,-0.13229095113864892,0.9187437657479788,0.406123325684381,0.5906081933842168
Multicopper oxidase family,2.0937804737393577,-0.22381913715505847,-0.8269891961443,0.2536024779046168,0.8081202046121411,-1.6580722272545336,2.3903568745848824,0.34382025882956474
Multiple C2 and transmembrane domain containing,-2.371029580349,-2.0230055514486667,-1.0196004605808795,0.24496230713520392,1.5603401631838687,-0.3797357231274052,-0.9194417459503196,0.3812057731913125
Multiplexin collagens,1.1362660813934864,0.33987080203449554,-2.0522755956803898,-0.5145250187078618,-0.6240522213663932,-2.4894468205601417,-0.10923861155943765,0.7345204700824743
MutL homologs,-1.4834359794961611,2.12443054395381,0.08414510249840765,-0.03718407812820801,-1.1068456466960372,0.5116859362607893,0.9679930579176986,0.20235786969130162
MutS homologs,-1.4155654494308418,0.04479465346010079,1.121910656053055,-1.1713565379358155,-0.6565791632121194,0.37009752210110475,0.8228050076255634,0.24705851134842582
MuvB complex subunits,-1.9379159050790318,1.103684815416913,0.09373642189883073,0.02175726968735081,-1.1130204443098524,0.3106739036461687,0.6235764232922141,0.5828821511648022
My-T-BRC complex,-2.5026453329056912,-1.5874780042104975,0.026308286295020848,-0.04535182970068272,0.9277810609854069,-0.18670116880969678,0.4254758946747298,-0.7677817318708452
Myb/SANT domain containing,-1.7922884238746324,0.8786755787704074,0.80410686060196,0.06117779929026983,-0.04996972223490474,-0.1814132862245293,-0.12344495433443992,-0.19603068040069768
Myocardin family,-0.5727383320905894,1.8147808471583107,-0.2343737103568445,0.787029756263771,-0.10243468310526097,-0.8343133221094825,-0.8470767117980648,1.0561111479733016
Myogenic regulatory family,2.56293232596791,-1.1045806039943131,0.90794692939587,1.9459555538678721,-0.4912874639589227,-1.0039520820719967,-1.2764656314295038,0.5674261800878173
Myosin binding proteins,2.801366775004002,0.24751410500922486,1.2611048750847282,2.8651085668926823,-1.3229691082701405,-0.803667845184209,-0.3024050251225442,0.4958038045758724
"Myosin heavy chains, class I",-0.22896658809023593,-1.8585101718325248,-0.673661414001434,-0.6866381169067849,0.3553260382691714,-0.07182225322950497,0.11860534648631044,0.7376779050928869
"Myosin heavy chains, class II",2.4560729816148017,0.022692482046561855,0.7562711207916675,1.5713552504319397,-0.6634821655470196,-0.4858199949014509,-0.6823213133785397,0.6693484027643943
"Myosin heavy chains, class III",0.27265582264663085,0.7674294461254798,1.774903544715234,-1.644270220280957,-1.6586439642286117,-0.27443882543657633,0.040791836285158235,0.13197057552154234
"Myosin heavy chains, class IX",-2.508250214885917,0.710047029002438,0.7451714579701894,-0.27702297773634865,0.690249297932939,-0.378130333194499,0.2123844870638307,0.46614139822776796
"Myosin heavy chains, class V",-2.420828013071591,1.0304555366222046,0.7950029310539035,1.0391897825906975,3.2556498059103585,1.1046697596656827,0.23630815045914166,-0.753300613018746
"Myosin heavy chains, class VI",1.1961437300152822,-0.4499999583144028,-1.6583018536918628,-2.7344265025634495,-0.3891469328253969,2.4138599937478804,-1.1957909198366776,0.30807791086540154
"Myosin heavy chains, class XVI",1.605566444133777,1.306746826575135,2.7423829465962095,-0.46403931458431513,1.9829000447729168,0.7452336902624276,2.2368377604918197,1.7022775655301219
"Myosin heavy chains, class XVIII",2.5906805188519315,0.5744190441524616,3.0400010565517523,3.2500351380258885,-1.9858057558312485,-1.4594185845261185,-0.09055305031123806,1.3891315596538807
Myosin light chain kinase family,2.5039804844313163,0.7020956413161847,0.6629316595793595,2.8228608286572467,-1.2258663466004316,-1.106576611910269,-0.7530872332543938,0.5421471144863984
"Myosin light chains, class 1",1.4045957200941024,0.36797229337060317,0.4880397226557465,2.102750357277952,-1.0745674420892501,-0.777198528305713,-0.2263163661850373,0.357455739880235
"Myosin light chains, class 2",1.5992536605506942,-0.7813807548386081,-0.24407088397148388,1.5590270568943019,-1.3168565705955613,-0.5734152972434557,-0.025913565512952846,0.48211360270070797
Myosin phosphatase targeting family,-0.32672454401288026,0.1536617101737334,-0.5874465504718958,1.2189128396834907,0.035429682711058494,-0.09572645738694598,-0.40738123153674344,0.5984896139703721
Myotubularins,-1.244964253270912,0.9495330504758203,0.17167333595534578,-0.1375643726817579,0.15827186451146735,0.6212332120941346,0.1732412840877674,0.22959714953650256
Myozenins,2.972736582630907,0.8665337704226131,1.4122837047522778,3.4995075861416844,-1.692989134864612,-1.3359035640130201,-0.6234804266170599,0.8581079844129672
N- and C-terminal methyltransferases,0.5232088254864894,0.6132491178753723,-0.1508146899624913,0.658237434774422,-1.3222583241995505,0.44016054908571317,0.5665138203845316,0.5150520176312877
N-Ank proteins,0.5335586792474564,0.9030191837861169,1.94382556414868,-0.9726533094134989,-0.20870881405809116,-0.5816904223313648,-0.4756114916890198,0.28347888547213856
N-BAR domain containing,-0.23036098714905617,0.49597185394153176,0.6846705411957495,0.41462015174513583,0.8963380838466843,0.2996602690217795,-0.6031856574038016,0.1190358084091052
N-alpha-acetyltransferase subunits,-0.41848712965917106,2.850601074587141,-0.22787546001118753,-1.4002386320994864,-1.5857682129145954,2.140184736458989,-0.6166309905811731,0.9889713020397252
N-arachidonoylethanolamine hydrolases,0.8659654560320375,-2.0483642983627015,-1.1111593417180794,-1.40897844777535,-0.9262406903180498,1.3651637390631919,-0.5144888860215375,-1.106565477169956
N-myristoyltransferase family,-0.7147690578719132,0.9142198324195212,0.06801480055230841,0.499113745242266,-0.17650080932555134,0.43823959276337926,0.7550969792074255,1.1983986410834404
NADH oxidase family,-0.11764506200947583,-0.37193995474204417,0.23492102094104106,-0.15449013066645134,0.629702589721082,-0.029136255620252856,0.23488068417837996,0.582194231153352
NADH:ubiquinone oxidoreductase core subunits,2.8902762033699663,-1.2034458123730638,1.0790845457520952,3.1955907609162497,-1.7932627845903168,1.1480580526928061,0.8742138344271649,0.38164954801882695
NADH:ubiquinone oxidoreductase supernumerary subunits,2.946099041544459,-0.2446934413341621,0.1388301464467569,2.9617428709108578,-2.0343535323466284,0.9524963617351164,0.7377392990500132,-0.014885361898352068
NALCN channel complex subunits,1.6521507098207862,2.864653721670844,1.674908628097341,-0.2862864874835785,2.5157253973417366,1.3553360508389,0.40725244189349924,-0.08022966663373124
NBPF members,-0.6366620314816211,0.6751985112318644,0.8198526703398993,-2.1809363257711576,-0.8451019615962952,-0.30663443222455444,0.046206326216669376,1.1772683541351836
NCoR/SMRT transcriptional repression complex subunits,-1.5704276713970196,0.710248672770934,-0.018521450236845816,0.2981014678422654,-0.6167571528625596,-0.08013999179141562,0.20381132199158092,-0.444524606448413
NDC80 kinetochore complex ,-3.1209099382307492,-2.7756351398440535,2.1180162132345974,0.20991424120449736,0.16777016439669262,0.5973586916406458,-0.2483926189000782,1.1375600999019513
NDRG family,1.1726607192541931,1.8629303473471817,-0.15378179372350043,0.48201874123289956,0.24499059728523082,1.1316406454028236,-0.6127139404752696,-0.016353258009075798
NHERF family PDZ scaffold proteins,1.9703431985770619,-2.0519589913117695,-1.0525866543107987,-0.982225633530974,-0.4334104041030194,1.0375533442330283,0.20192762918636412,-0.3545722805049284
NHS family,0.5495861719404083,0.4906154234406715,-1.7003612820538228,-0.9616366565972945,0.12468411626561607,0.6641780633468599,-1.082269630537326,0.5915844844228044
NIM1K family kinases,2.1742988074556786,2.003216367571009,1.0335585833594674,0.8135390448373586,3.2510331741641303,2.120681858953701,-0.727067116504643,-0.667881170859273
NIMA related kinase family,-0.6746601646239228,1.1353981806816738,-0.05315009005410492,-0.852444693389553,-0.6071768553931721,-0.12216552817243864,0.4451870914216638,0.7338777651990501
NKL subclass homeoboxes and pseudogenes,1.6429188361680926,-1.0359236519255102,0.7686893005742075,0.08510085957171684,0.4938360140627717,-0.4525052857548321,0.07056670095490265,-0.10886665715858344
NLR family,-0.6624415569810078,-1.3205963035592183,0.8548452862333653,0.035947669950317694,0.13485215922532562,-0.4672949626305453,0.18230774007709918,0.30736044809990454
NME/NM23 family,0.13250759402013318,0.7342807984783135,-0.9229953381963648,-0.09469225537097371,-0.41961236741545005,-0.45724209207618266,-0.18568525605672365,-1.0960772996542814
NPHP complex,0.04367648458867613,2.818905748957711,0.8246794999186694,-0.8591920206605732,-1.1866106994871002,-0.9462441925164649,-0.37831523935151756,-0.5070323398376351
NRZ tethering complex,-2.3867062807045047,0.504149659705237,1.8281900556822306,-0.3312411320901504,-1.2277517856738938,-0.08911206380127887,-0.621520382544609,0.013544114965034285
NSL histone acetyltransferase complex,-2.4824592284786986,1.2123722480806163,0.7994881116096841,1.1716314470648301,-0.6111691952798577,-0.8323151326363605,-0.625335599891942,-0.6460442075613665
NSP adaptor proteins,-0.560420758956807,-1.033103467086238,-1.2795409513294678,0.2669915405553154,-0.44019382605376134,-0.31101552470181437,-0.9907622949318906,-0.05984972573348292
NT-C2 domain containing,-1.5415344460209326,-0.8657498289896556,-0.4072682167715592,-1.3004306031419588,1.268837502814752,1.8270511591642289,-0.3488952458794756,-0.10065324453912142
NTC associated proteins,-2.5954089962449642,0.4309220788768059,0.1287136950528526,0.6091239966790873,-0.24962601473974025,0.025085661181027775,0.4079768829911332,-0.7514962115668616
NUAK family kinases,0.4082970805989292,-0.15331534537633681,-0.4114365917155368,0.3600634083317817,-0.028231041908594722,0.5307379048498507,-1.04274024420901,-0.10991874473059847
NURF complex,-2.7857961279542516,1.5226364103019148,0.352796685383321,-0.17213158099129522,-0.7115873985028216,0.10569862035760305,0.7231267736402479,-0.7366487579915262
Na+/K+ transporting ATPase interacting,2.261037031756896,1.4403982989091229,1.7413252825735919,1.3477522263676567,1.968529027875673,1.4082322931855218,-0.3576406983764136,-0.43673270393892744
Nebulin family,1.6482236678165931,-0.20141376056809618,0.3163611465370432,1.6359361387169464,-0.5285461604375362,0.02312879071153525,-0.7989813695938108,0.10354563612732985
Nectins and nectin-like molecules,0.9368120877530078,0.23957879465959653,-0.621154939906809,-0.4910883468661646,0.765166644021475,0.5755434346844269,-0.5749324760520148,0.4315966891559944
Negative elongation factor complex members,-1.9219288135594734,1.4253649316719645,1.2421808171368642,-0.8451286955626672,-0.5058119077692838,-0.5150684180248442,-0.9265816622603184,-1.2526658130080515
Netrins,0.9859351190354106,1.031484998319547,0.14257197739984848,-0.11557736474310322,0.8523230669902465,0.06933481805419282,-0.26628309299369424,-0.45445692233851226
Network forming collagens,0.5165456589221278,1.1007893760820475,-2.175105354874928,0.4648237466896286,-0.15326910282752298,-1.333470462534915,-0.31471128882063193,0.48915261654964404
Neuraminidases,1.1145958004077985,-1.1617345674350013,0.5684384809109104,-0.009620976739215482,-0.46132118944093736,0.9396976948404486,0.40633871101703967,-0.1554210759435972
Neuregulins,1.5419195713063345,0.7211907040266545,0.6753753451617888,-0.7414288402225001,0.6450252446997679,-0.2694571655527032,-0.1825722777576119,-1.0890910683859654
Neurexins,0.5363829627852948,2.6510169473801874,0.6334870302214451,-0.1543127350353787,2.3455299926222493,1.5315942864907242,-0.21843870177004823,0.9212695614634051
Neurexophilin and PC-esterase domain containing,0.3453371405111184,-1.0050413584339,0.011517296669807994,0.8677455861539393,-0.3963004502411005,0.8034226638406505,-0.6043997345810894,0.7797026166368213
Neurexophilins,1.6072680030601572,1.3397382382489558,0.5039983165180525,0.6883481399060972,1.118071463415366,0.4757830061454451,-1.019809949187454,-0.46867594481708447
Neuroligins,0.7320991496420393,2.4203326939231937,-0.14839522611971015,-0.11401759597765392,1.8949326994498732,0.821844709707185,-0.08164259633275624,0.7839425651147061
Neuromedin U receptors,1.0845029611656498,-1.0080964495686229,0.5367111426547424,-1.01226989998719,0.7390120977254988,-1.4211419353869734,-1.1367720046285232,-0.4845585993882595
Neuropeptide FF receptors,0.3619759681126056,-0.16083467503005988,1.0650799357405107,-0.2721176839533571,0.3507425818023566,-1.1528625209518752,-0.7122077206632573,0.0713769757486273
Neuropeptide S receptor,3.772158452328053,-2.017370509369759,0.34247455549892586,0.24349169938105106,-0.18735700162071328,-0.9342521088444914,2.863024590472777,0.458584114572531
Neuropeptide Y receptors,1.1198315214669623,-0.1077071835315019,0.6359024964624219,-0.2715404351500456,1.0659527341874622,0.592486272133859,0.05142099466267332,0.0795369850594549
Neuropeptides,1.4982554218796995,-1.047312209573934,0.5350645660455475,0.1927913913836149,0.21144762102125242,-0.07985756016684274,-0.4987368683635621,-0.2603571630121284
Neuropeptides B and W receptors,3.5161192770730807,-0.9299635384045671,1.757095501473079,0.21097580806938487,-1.3811080006058438,-1.3927564493495368,2.411497037854429,1.498005661655617
Neurotensin receptors,1.6390069418260866,-0.8565163067922779,1.5034185984282693,0.20051221828012977,2.2558689467065345,1.518332937677521,0.9025271656099986,0.17578871887555636
Neurotrophins,1.4984615756837774,0.9146031224814835,-0.8531065335624083,0.6337715378792056,0.07920285724723983,-1.2921374681859747,-0.21234996271504947,-0.04974115088013665
NineTeen complex,-1.8541524403125116,1.0962744633027186,-0.24959214143535557,0.9331123370945306,0.21511637099981643,1.30981440117911,0.8479487266559528,-1.2359215813915752
NoRC complex,-3.4203253597722068,0.7142874842427801,0.4783155401840427,-0.8626918477645198,0.4750006827044835,-0.24252391999813758,0.6645862075526786,-0.0031456590483296054
Non-canonical high mobility group,-2.212526010651908,0.693738458397514,-0.5135625529159236,-0.4675931124273887,-0.028065413123716736,-0.252674890281373,-0.058305147521167285,-0.10363636191280173
Non-canonical poly(A) polymerases,-2.595063493234745,-0.14020509892242283,0.7492209839500493,-0.7817506526411832,-0.3239788192704009,-0.7659735371785501,0.5870311270513856,-0.43509253503004963
Non-clustered protocadherins,1.2241214076330038,1.24219067097896,-0.41416896841975304,0.2337302658212065,1.7294090545560026,0.3498808182255912,0.03828849716295352,0.5657444250459716
Non-histone lysine methyltransferases,-0.247789000693956,1.2219863437503022,-0.22386428804656366,0.051095765360012486,-0.805076663042384,0.09075827198449161,0.2150994227526796,-0.38113550238443045
Notch receptors,-0.2994087538879816,1.9595478701506068,-1.6417360761196718,-0.03162785909470213,0.4275399619750646,-2.1364841184569827,0.047784909793225666,0.6453520295256927
